Id,modularity class
1808838,213
1809314,213
1809459,213
443404,7
443406,15
443297,15
443305,15
443408,70
1371,70
213225,70
430422,70
442861,70
443409,361
443410,361
443414,361
443415,361
443416,13
443268,13
443417,23
443418,214
443179,214
443419,361
275936,361
443422,15
443215,15
185135,7
443428,23
443429,70
251691,70
443430,13
443433,361
190156,361
443434,361
443436,361
443437,361
443442,361
263728,361
443443,361
212727,361
443444,361
443447,361
443448,23
443449,15
443451,361
443452,23
443454,99
443455,70
142899,70
443458,361
443054,361
443462,87
443055,87
443464,361
443465,70
443467,70
443472,361
443473,361
80152,361
443474,361
229745,361
442881,361
443345,361
443476,15
442981,15
443477,35
40355,35
139659,35
443480,7
420081,7
443483,361
206915,361
443485,29
443012,29
443486,8
162432,8
443487,8
307270,8
443216,8
443493,361
443302,361
443494,23
443496,361
186144,361
443498,361
442766,361
443499,70
573458,29
443500,23
443501,23
442685,23
443502,23
443503,23
443504,70
443507,361
443508,361
443510,7
443511,7
443512,70
443513,361
443514,23
452829,23
443515,23
443518,361
129051,361
443519,361
443520,361
442931,361
443521,361
443522,215
430421,215
443523,202
119621,202
442959,202
443524,361
443527,361
443528,361
443529,361
443530,114
443533,361
443534,361
733622,361
443535,361
257890,361
443536,361
442909,361
443537,361
443540,361
452837,361
443541,361
442968,361
443542,29
442991,29
443151,29
443543,361
443544,361
197715,361
443545,7
443546,12
443548,361
443549,216
443070,216
443550,7
443288,7
443554,361
443555,361
443556,361
443561,361
443559,23
443560,361
447481,78
316338,78
447482,217
244382,217
295560,217
1907800,217
447485,78
264624,78
447486,78
183651,78
447487,78
225732,78
349353,78
447692,218
276897,218
331796,218
447757,4
447758,0
10407,0
154970,0
447759,0
188211,4
261627,0
282108,0
447760,8
132449,8
447761,3
47072,3
92678,0
144698,0
447762,0
155336,0
448076,219
222370,219
448077,220
205602,220
448079,4
49769,4
276900,4
448305,221
283788,221
448306,7
245347,7
448307,38
448308,37
449017,70
312853,70
321357,23
449018,8
572941,8
449019,5
421470,4
573530,5
449020,0
3077,2
50617,0
129155,0
177955,0
188213,0
449021,0
452808,361
449163,59
238260,59
449164,78
18448,78
135053,78
183689,78
449165,59
183087,59
449167,222
106,222
144683,222
254120,222
449242,4
307858,4
321360,4
321361,4
449243,0
449244,4
449245,4
70491,2
275715,3
277569,3
314804,3
449247,3
93752,3
102493,3
184255,3
236407,3
449248,4
190398,4
260285,4
449249,3
112762,3
112781,3
157869,3
247630,3
276861,3
295131,3
573360,3
917638,3
449250,4
449251,3
275233,3
333169,3
995834,3
449252,3
59099,3
279522,4
301585,3
305402,3
449253,4
112782,4
189909,4
232606,0
261621,4
275843,4
284173,4
331837,3
449254,3
449255,3
449256,0
184679,0
220057,0
246036,0
297866,0
449257,3
244659,3
273102,3
278947,3
449258,4
449259,70
197464,70
229314,70
449261,0
276865,0
279517,0
449262,0
297863,0
449263,4
262805,4
263846,4
275664,0
572722,4
449264,4
220383,4
261787,4
449265,4
449266,0
137386,0
228629,3
321364,2
572718,0
449267,4
94909,4
573602,4
917642,4
449295,361
449296,361
449394,99
299883,5
311174,99
311178,0
311183,99
443292,99
449395,361
449396,23
442907,23
449398,13
449399,0
119791,0
449401,7
449404,223
150870,223
449405,361
450028,224
61010,224
450029,225
93095,225
450030,226
25987,226
450031,227
1810657,227
450033,228
26506,228
38832,228
62391,228
450034,154
28075,154
70157,154
129065,154
450697,183
39702,183
311070,183
450699,229
1814602,229
450704,230
86446,230
450706,159
450707,231
253107,231
450708,232
235417,232
450716,233
222,233
450717,70
70193,70
450720,85
450721,23
450783,234
190195,234
450790,12
307748,12
450793,235
71350,235
450795,236
259,236
450796,237
307265,237
450797,361
450799,35
1813005,35
450800,131
302514,131
450804,23
450805,23
450808,7
450809,8
450974,361
451339,0
282673,0
912045,0
995825,0
451341,3
573009,3
451342,4
356496,4
451346,0
47077,0
451362,78
198532,78
451363,23
443463,23
1898694,23
451365,238
104,238
279367,238
451429,8
995876,8
451431,361
452805,361
451440,13
452048,3
452049,4
452050,3
452052,4
321380,4
452053,0
157851,1
277580,3
421364,0
421367,3
452055,0
1956764,0
452056,4
574199,4
452749,361
62329,154
452759,361
442838,361
442659,0
26921,361
14210,70
60599,8
452776,70
452777,239
2771,239
42758,361
452784,154
55678,154
452787,361
452802,240
32577,240
42384,23
452756,361
442662,361
452811,70
452812,361
452814,361
2132,361
452816,361
452817,8
5375,8
28074,8
452832,23
452826,154
442790,154
452827,361
452835,0
10404,361
32576,0
50542,0
75560,0
452839,99
452840,15
452842,361
452843,7
452845,23
452846,23
452847,23
237620,23
452849,361
452850,13
452851,13
452852,361
443190,361
452853,70
452855,70
452858,361
452859,70
452861,361
452862,361
452863,15
452864,23
379325,23
379338,23
379339,23
379341,23
379342,7
452865,70
452866,361
452867,12
452868,29
452869,7
452870,8
452871,13
452872,361
200965,361
452888,361
247925,361
257889,361
452927,241
452926,241
453173,242
261581,242
453176,183
453177,243
129027,243
453178,244
155280,244
159606,244
453179,245
573097,245
453183,228
264622,228
297662,228
333666,228
453187,246
171551,246
453188,7
61800,7
172923,7
453189,247
36762,247
70126,247
569546,7
443346,7
569601,0
569602,0
569603,12
134688,12
318625,12
569604,1
137722,1
179181,1
570179,248
348887,248
570181,59
570297,78
188358,78
203618,78
205638,78
570298,249
557,249
570299,7
570301,183
195410,183
570302,154
61791,154
100777,154
570303,250
257871,250
570304,78
83820,78
570305,58
570306,87
159581,87
571628,35
130838,183
571629,7
112398,7
571631,251
237866,251
571658,58
734636,58
571659,13
571661,78
145332,78
183653,78
571663,361
571705,115
253712,115
571708,0
112794,0
158388,0
177806,0
279654,8
280795,0
912025,0
912027,0
995851,0
571709,3
184234,3
279134,3
571710,3
917637,3
571711,0
3655,4
48427,0
176746,0
266313,0
571712,361
284174,361
298413,361
995877,361
571713,4
571745,13
331848,13
571747,361
571748,361
443299,361
571752,3
421382,29
571753,0
571754,14
307182,14
307183,14
307184,14
571755,15
164794,181
572420,78
93811,78
298023,78
572421,78
93807,78
103832,78
164791,78
572457,70
430420,70
572458,361
572459,23
109863,23
574398,23
574722,21
574871,253
7281,253
61201,253
574872,361
188350,361
575017,4
261420,4
261784,4
332001,3
575018,12
277652,12
575019,8
158026,8
575036,12
105496,12
258736,12
575039,254
55704,254
575107,13
575108,13
305100,13
575109,13
575110,13
265175,13
575111,16
575119,13
575120,16
576362,30
576363,8
310214,8
398028,3
576364,255
314145,255
576366,136
314148,136
576667,12
265344,12
275474,12
576668,12
306835,0
316444,12
576669,256
195633,256
577622,404
70625,404
102490,404
299204,404
329117,404
577623,3
102491,2
129157,3
157852,3
158036,3
206779,3
216927,3
229276,4
275232,3
912102,3
577624,3
19968,3
106256,3
112760,3
138232,3
158034,3
187943,3
207921,3
264506,3
277577,3
577625,4
222483,4
577626,3
577627,3
310831,3
577628,4
130898,404
206778,4
282674,4
282676,4
577629,3
230452,3
307849,3
307859,4
577630,3
246037,4
573651,4
995819,4
577638,0
206781,0
283845,0
995878,0
577639,2
157871,2
329115,2
577640,0
138223,8
138227,0
204496,4
220384,0
263847,0
577641,3
577642,3
164842,1
243122,3
577643,0
277573,0
278950,0
995853,0
995854,0
995855,0
995856,0
995859,0
995860,0
577644,0
262883,0
312827,0
329631,8
346163,8
350201,0
443265,8
577645,23
312886,23
577646,4
261424,0
282677,4
577647,3
578388,7
136701,7
443392,23
578390,7
578393,361
578395,361
578396,23
578398,361
578399,361
1809055,361
578401,361
578402,361
578404,361
296635,361
578406,7
579021,129
167308,129
579024,16
428123,16
579025,257
264991,257
579026,258
428941,258
579323,259
400965,259
579326,260
279303,260
579704,22
1809329,22
1809528,22
579705,261
303786,261
579707,13
579708,13
579709,13
333747,13
579710,29
324260,29
580879,85
939313,85
580882,78
580886,262
262681,262
580887,7
939324,7
580888,263
451366,263
580890,264
196290,264
581106,361
581108,23
324228,23
581109,78
20592,78
581110,0
188619,0
581111,0
581114,70
273034,70
581115,361
581116,15
443456,15
581899,115
1808676,115
1808716,115
1808887,115
1809072,115
1809407,115
1809531,115
1809999,115
581901,78
431006,78
581902,265
203970,265
581903,266
338611,266
581905,158
175616,158
581907,93
39743,93
187947,93
330206,93
581908,267
28077,267
205853,267
582025,361
582027,8
582038,361
247119,361
582040,361
582041,361
582043,361
582114,279
378034,279
582121,113
333702,113
378090,113
591748,4
591751,269
298411,269
591752,7
244510,7
591753,0
912048,0
591755,70
48422,70
230410,0
262880,0
574227,0
591757,270
279136,270
593027,361
164679,361
593028,361
593031,16
593032,271
175724,271
623373,112
579643,112
623376,272
420392,272
623377,273
420432,273
629277,35
198189,35
629284,274
167311,274
630858,59
812,59
630860,158
135058,158
219518,158
259823,158
303836,158
630861,158
145961,158
630864,361
642063,7
642124,275
121466,275
642126,276
311051,276
642127,277
254115,277
642130,278
321608,278
642131,274
145924,274
642183,0
159954,0
642185,12
642186,12
267336,12
642663,3
273105,279
912009,3
912095,3
642664,3
157857,3
261415,3
295128,3
295132,3
573897,3
995815,3
642665,0
265532,0
642666,3
164856,4
642667,4
70636,4
244663,4
273113,4
643519,7
643531,5
70634,5
138230,5
572936,5
917562,5
643534,117
643544,114
643545,280
420959,280
653429,4
34206,4
653430,0
229309,0
281325,0
1603112,0
653431,4
276870,4
653432,4
653433,0
449246,0
1603100,0
653434,4
197460,4
653435,3
84619,3
187940,3
653436,4
243121,4
573903,3
1603093,4
1603096,4
653437,3
184236,3
653438,4
572939,4
573362,3
573875,4
655378,7
321384,7
655380,0
282093,0
421389,0
655382,0
263003,0
655407,78
655408,281
244384,281
307010,281
655409,263
655410,7
655424,78
158391,78
655425,59
158392,59
227737,59
655427,183
274730,183
1810042,183
655428,282
42377,282
655429,283
264983,283
655431,78
7270,78
104387,78
188346,78
198533,78
655432,78
145223,78
183608,78
183622,78
655452,23
655454,154
294979,154
655460,284
121438,284
655461,285
155851,285
655465,286
264902,286
330203,286
655466,274
6063,274
84723,274
142424,274
187951,274
655467,287
190718,287
657718,288
1809400,288
657721,115
657722,22
1810291,22
657724,144
662440,8
662441,0
157961,0
244837,0
279653,0
912006,0
662442,4
995824,4
676963,78
183663,78
676965,289
279371,289
279391,289
676966,243
64746,243
676967,290
2121,290
676968,291
331548,291
676970,361
64737,361
676973,23
676974,23
717077,281
717078,292
312260,292
1898700,292
717094,78
717095,175
1809359,175
1817894,175
717096,78
137991,78
198528,78
717097,78
717098,154
42344,154
279575,154
717209,12
143465,12
155310,12
157964,404
188650,12
188657,12
717212,35
306980,35
717216,8
350195,8
717217,12
275464,12
350198,12
717219,23
717221,14
717228,293
442878,293
717229,23
420069,23
719298,8
719299,15
420471,15
719991,30
16955,30
719992,30
217412,30
265999,30
431848,30
572933,3
719993,30
265992,30
330798,30
378085,30
431819,30
431847,30
719994,30
719999,3
574198,3
574209,3
739424,3
720000,3
573011,3
720001,4
720002,3
281320,3
573756,3
573877,3
720003,3
347818,3
912003,3
720004,3
247635,3
275463,3
308056,3
329118,4
422549,3
574203,4
720005,3
757500,4
720023,3
720166,294
136700,294
145969,294
720167,295
431038,295
720168,274
720170,78
223762,78
720183,8
140790,8
720186,361
720187,8
158382,3
260947,8
720189,3
267337,78
310217,3
720209,12
236684,12
720214,296
265338,296
720215,361
182673,361
720455,122
720489,29
720490,8
452856,8
720493,297
422582,297
720646,298
188356,298
188366,298
720647,35
277681,35
720648,59
71305,59
107879,59
155848,59
720649,78
209254,78
260575,78
720661,78
49286,78
720662,299
183684,299
720665,7
1808677,7
720666,228
720667,93
720673,171
720826,13
720827,16
340729,16
720828,13
305097,13
720829,13
720831,16
720833,35
443376,35
720892,16
720894,16
720897,16
279199,16
1809366,16
720899,16
720967,300
430765,300
720969,279
399095,279
720971,0
312736,0
720972,113
307839,113
378091,113
720973,113
720983,301
257983,301
721001,16
721002,13
721005,13
721007,7
721133,361
379326,361
721135,361
721136,169
25958,169
192611,169
721139,23
443294,13
443296,15
721141,13
324163,13
721142,361
721146,8
721149,35
278976,35
721150,13
443295,13
721151,361
62318,361
722369,7
722373,15
311206,15
722374,154
86447,154
722375,302
269616,302
722491,23
722492,23
26115,154
722493,23
722944,4
93749,3
93750,2
164972,2
311219,1
722945,4
260283,4
722948,3
347824,3
722949,3
112788,3
252063,3
722950,3
9569,3
133567,3
272173,4
722951,3
722968,0
138229,0
722969,3
306859,0
722972,85
225106,85
258740,85
308297,85
722973,12
278972,12
304600,12
722974,12
306846,12
723303,15
723304,15
420504,15
723693,23
723695,236
723696,15
723699,70
328878,70
723778,115
1808879,115
1808996,115
1809128,115
1809192,115
1809418,115
1809616,115
1809855,115
1814557,115
723781,303
423358,303
724961,0
204488,0
321365,0
724963,1
157788,1
190397,1
399423,1
573243,1
1603119,1
724964,4
724965,3
346159,3
724966,3
724968,3
725573,304
420389,304
725574,0
725629,305
345059,305
725630,93
330205,93
725631,78
725632,306
400546,306
726517,0
573904,0
912007,0
995817,3
726518,99
244686,99
726528,3
217215,3
277306,4
331502,3
726529,3
243120,3
726530,3
347819,3
399420,3
726531,4
378027,4
726532,3
228633,4
726534,4
726535,0
726536,3
347821,3
726537,4
177956,4
301579,4
327070,4
327072,4
329120,3
331300,4
346160,4
378055,3
727656,7
727658,13
