Source,Target
442750,442657
442752,24214
442758,28672
442760,18767
442760,18919
442770,2430
442774,25654
442774,60121
442774,62366
442781,54711
442781,54712
442783,71558
442784,25208
442787,5379
442787,54709
442788,34256
442789,5379
442789,442698
442793,910
442793,5384
442793,63289
442797,442733
442798,24214
442798,27327
442799,6035
442799,49316
442806,18772
442806,49596
442806,442711
442806,442781
442808,1372
442808,5379
442808,18770
442808,25215
442808,63291
442812,375017
442814,61792
442815,40368
442818,442654
442819,442664
442820,442856
442821,49596
442824,442702
442826,442721
442828,442673
442831,442707
442832,442707
442833,442701
442834,442707
442835,442698
442835,442700
442835,442705
442836,442700
442836,442705
442836,442706
442836,442707
442840,442650
442840,442652
442840,442716
442842,442661
442846,55451
442846,442669
442847,442711
442848,104920
442848,140890
442848,442664
442850,442699
442850,442700
442850,442705
442850,442706
442851,442677
442851,442678
442852,442667
442852,452786
442857,442674
442859,42283
442859,71567
442860,63288
442862,442672
442862,442721
442863,442830
442864,442676
442864,442698
442866,18766
442867,442680
442867,442722
442871,40368
442871,41760
442871,45439
442871,442896
442872,442764
442875,910
442875,25208
442875,28669
442875,32562
442875,42280
442875,42283
442875,44638
442875,54710
442877,442712
442879,442661
442879,442665
442879,442671
442879,442677
442880,70175
442880,442669
442880,442700
442885,442733
442886,121462
442887,5379
442888,44638
442889,104427
442889,442676
442889,442698
442889,442700
442889,442729
442889,452758
442890,122313
442896,6046
442896,26046
442896,70127
442897,40323
442897,442708
442901,442664
442902,166821
442902,442712
442903,442676
442904,442698
442904,442700
442904,442713
442904,442866
442905,6785
442905,442847
442910,442664
442912,32575
442914,442708
442915,442672
442915,442757
442917,49594
442917,62735
442917,63291
442917,442757
442917,442787
442918,64730
442918,442850
442919,18772
442919,49596
442919,153621
442920,49596
442920,153645
442920,442705
442920,442711
442920,442781
442920,442806
442923,442729
442924,442677
442924,442678
442924,442714
442924,442851
442927,442732
442927,442733
442927,442914
442929,442733
442930,442733
442930,442797
442930,442885
442932,442741
442932,452745
442933,442655
442933,442702
442934,442758
442934,443000
442936,60876
442936,442664
442937,442764
442939,442764
442941,442665
442941,442705
442941,442808
442943,442654
442943,442703
442943,442704
442945,140890
442945,442664
442945,442702
442945,442848
442946,137696
442946,442709
442948,599
442949,452770
442950,155853
442953,442807
442955,139922
442956,25648
442956,41506
442956,41510
442958,183609
442958,442782
442961,25215
442961,442699
442961,442701
442961,442703
442961,442706
442962,34252
442962,442767
442962,442781
442963,442701
442963,442703
442963,442704
442963,442705
442967,18772
442967,49596
442967,54711
442967,71562
442967,142437
442967,166509
442967,178813
442967,192311
442967,442677
442967,442701
442967,442704
442967,442705
442967,442711
442967,442781
442967,442786
442967,442806
442967,442920
442967,442995
442967,452751
442967,452797
442967,452836
442970,442962
442971,54711
442971,153645
442971,442767
442971,442781
442972,2323
442972,49596
442972,182672
442973,29712
442973,49958
442973,84424
442973,112777
442973,129898
442974,156430
442974,442807
442975,910
442975,80219
442975,452803
442976,442676
442976,442698
442976,442700
442976,442783
442977,442735
442977,442873
442979,144840
442979,165651
442979,452823
442982,452773
442984,49315
442984,129032
442985,18919
442986,442673
442986,442828
442994,452767
442998,158203
442998,166497
442998,442692
442998,442740
442998,442830
442998,452767
442999,442701
442999,442702
442999,442706
442999,452763
443000,442692
443000,442740
443000,442758
443000,442830
443000,442934
443001,32562
443001,42276
443002,55692
443002,442698
443002,442700
443003,139661
443003,158904
443005,442824
443006,442698
443006,442700
443007,443120
443015,442657
443015,442719
443017,32575
443017,442814
443018,442721
443019,442705
443019,442706
443019,442732
443020,442708
443022,442952
443023,452767
443025,145224
443027,84398
443027,139661
443027,452820
443028,442764
443029,158900
443029,442663
443030,158203
443030,442692
443030,442830
443031,442692
443031,442703
443031,442704
443033,59967
443033,64730
443037,442980
443038,273
443038,144840
443038,442863
443039,97632
443039,442678
443039,452747
443042,442676
443042,442698
443042,442700
443042,442729
443042,442976
443042,452786
443043,442864
443044,59536
443044,442705
443045,140750
443049,442727
443052,11929
443053,442800
443053,442902
443053,452795
443057,442862
443057,443103
443058,18772
443058,49596
443058,178813
443058,442711
443058,442781
443059,170898
443059,442706
443061,442678
443061,442851
443061,442924
443063,442655
443064,442853
443065,442666
443065,442667
443065,442851
443065,442852
443065,452786
443069,158203
443069,442692
443069,442830
443069,452754
443071,178813
443071,442702
443072,95248
443072,442955
443074,442839
443075,144840
443077,18767
443080,452790
443080,452791
443082,452747
443082,452821
443082,452822
443083,26133
443083,443083
443085,443091
443085,452747
443085,452821
443086,442712
443086,452747
443086,452819
443088,442703
443088,442765
443088,452747
443089,452747
443090,452821
443091,443091
443092,452822
443093,5381
443095,47127
443095,452753
443098,452761
443099,137717
443100,144840
443100,183609
443101,452780
443102,442706
443104,18772
443104,49596
443104,442711
443104,443135
443104,452751
443105,442768
443105,442858
443106,443004
443107,1736
443107,222159
443108,197909
443110,442791
443114,375017
443115,452775
443116,442677
443116,442757
443117,442767
443117,442781
443117,442971
443118,184219
443118,442786
443118,443004
443119,73228
443119,442705
443119,442930
443129,443035
443130,54711
443130,182672
443130,452782
443132,40350
443132,212198
443132,442906
443132,442951
443133,442826
443133,452795
443134,93766
443135,18772
443135,49596
443135,442711
443135,443104
443135,452751
443136,25215
443136,153621
443136,442711
443136,442919
443137,442665
443137,442703
443137,442721
443137,442808
443137,442941
443138,442767
443139,442730
443141,442702
443141,442817
443142,442702
443143,61792
443143,196798
443145,442820
443145,442856
443146,110790
443149,188615
443149,442913
443150,442700
443152,6037
443152,442862
443153,442911
443154,25646
443154,25655
443154,141070
443154,443423
443154,573222
443154,573648
443155,442753
443155,452828
443156,159735
443156,443079
443156,443189
443157,26125
443157,61792
443157,442814
443157,443158
443158,443157
443160,442650
443160,442652
443160,442840
443161,49596
443161,166497
443162,442661
443163,71570
443163,157864
443163,442663
443163,442704
443165,55451
443165,442669
443166,375017
443171,170898
443171,442824
443171,452763
443172,442814
443173,164969
443174,32570
443175,164554
443175,452773
443176,442654
443176,442692
443176,442700
443176,443002
443176,443006
443177,442704
443177,442967
443177,442969
443177,443145
443178,166863
443178,452795
443180,442665
443180,442675
443181,157868
443181,182672
443181,442781
443181,442967
443181,442972
443181,443130
443182,442887
443182,442962
443182,442967
443182,442970
443182,442985
443182,442988
443182,442990
443182,443029
443183,195459
443183,442847
443184,442733
443184,442963
443187,95248
443187,1907803
443191,452764
443192,442696
443193,452747
443193,452821
443194,443164
443195,452821
443196,442816
443196,442885
443196,442929
443197,209648
443197,442725
443198,178813
443198,452818
443199,442967
443200,442698
443200,442700
443201,271
443201,222616
443201,442727
443201,442767
443202,24214
443203,442845
443204,170898
443205,442665
443206,452790
443207,18772
443207,213223
443207,442887
443207,442960
443207,452815
443209,442704
443210,442710
443210,442943
443213,442807
443217,442986
443218,442879
443218,452778
443219,442781
443219,442806
443219,442967
443219,452782
443220,452790
443220,452796
443222,442808
443223,442719
443225,443038
443226,443061
443228,159506
443231,442808
443231,442902
443231,442974
443231,452796
443231,452797
443232,71558
443232,200966
443232,443145
443233,18772
443233,49596
443233,452751
443233,452782
443234,442703
443234,442704
443234,442705
443234,452752
443235,158200
443235,452838
443237,442860
443238,442837
443241,59542
443241,154991
443241,442800
443241,442902
443241,442974
443241,443053
443241,443231
443241,452790
443241,452795
443241,452797
443241,452804
443242,452795
443243,375017
443244,452795
443245,250250
443245,452796
443246,452790
443248,158905
443249,71567
443249,129023
443249,442859
443254,442687
443255,442665
443255,443181
443256,98216
443257,139661
443257,209730
443257,442967
443257,443289
443258,442847
443258,443105
443258,443183
443258,443208
443259,156430
443259,183432
443259,241292
443259,247926
443259,443053
443259,452791
443260,156430
443260,442974
443260,443053
443260,443241
443260,452790
443260,452796
443261,442780
443261,442827
443261,442974
443261,443053
443261,452790
443261,452795
443261,452796
443263,443127
443264,184209
443264,420053
443264,442692
443264,443069
443266,443113
443267,41760
443267,139922
443267,189980
443267,442955
443267,443072
443267,443075
443270,442828
443270,442986
443271,19625
443271,71315
443271,166220
443271,184451
443271,442809
443271,442825
443271,442925
443271,443186
443272,442922
443278,204397
443278,452791
443278,452798
443279,186132
443279,204397
443279,204401
443279,204542
443279,205774
443279,235280
443279,235282
443279,235286
443279,452798
443280,442665
443280,442941
443281,25208
443284,106243
443284,216621
443284,290413
443284,442887
443285,175720
443286,186132
443286,204397
443286,204542
443287,186137
443287,205772
443287,208743
443287,208749
443287,212723
443287,235282
443287,237736
443287,452791
443287,452798
443289,104917
443289,104922
443289,139661
443289,209730
443293,443056
443298,231387
443298,442706
443304,443025
443309,442856
443310,443082
443310,443091
443310,452747
443312,442912
443312,443124
443313,443092
443313,452747
443313,452819
443313,452821
443313,452822
443314,443172
443315,234805
443315,442973
443315,912094
443317,170560
443317,442867
443318,443004
443319,452795
443320,182672
