Source,Target
32844,45001
32844,47571
32844,59998
32844,59999
32844,64390
13322,23033
40859,40858
60857,54209
60009,15515
60009,26451
60009,26801
60009,30662
60009,33255
60009,34969
60009,34970
60009,38522
60009,42578
60009,42784
60009,42922
60009,42923
60009,56498
60009,59147
32611,40163
60790,5660
60790,14956
60790,17495
60790,22208
60790,22545
60790,33342
60790,36955
60790,62202
60790,65827
42178,8602
59432,57439
32959,10838
32959,62305
32959,64588
426,3757
426,59783
40863,66439
6188,6178
6188,6187
6188,3688
6188,6181
15414,4703
15414,42215
15414,43571
15414,59338
34370,24315
35213,19485
35213,26107
35213,32295
35213,39896
35213,65841
29644,16524
29644,41067
29644,56226
30384,39176
16260,782
16260,4957
16260,6867
16260,4011
16260,7365
16260,9011
16260,16259
16260,16258
16260,23318
16260,24206
16260,43721
16260,48692
16260,56564
16260,58408
16260,61722
592,584
592,15242
592,25954
592,52563
592,55772
62158,6879
62158,18392
62158,24006
62158,26517
62158,28492
62158,50277
62158,53691
42647,42648
58304,24228
58304,51332
10887,689
10887,926
10887,6905
10887,41414
10887,56516
10887,58247
10887,65150
16496,10803
16496,26230
16496,29271
13441,33016
13441,55885
62302,11090
62302,55285
62302,55611
50196,22570
50196,25294
50196,57773
50196,57772
50196,59146
50196,59395
37937,33252
37937,36991
37937,56831
8863,9502
8863,14325
49465,49462
49465,49461
49465,49463
43029,12858
43029,31874
43029,32039
43029,59104
57270,57268
25417,10060
25417,25416
25417,34847
38042,29095
38042,29094
2886,18832
2886,28778
2886,40287
2886,56393
65698,5612
65698,25685
27067,20081
27067,31715
27067,32081
27067,32129
61557,61556
62184,1261
54209,47495
54209,54208
14432,9394
11870,9214
11870,9212
11870,9213
15476,66256
15476,66253
15476,37661
21039,1177
21039,5178
21039,26406
21039,57299
41073,45335
2352,7956
2352,24309
2352,24724
56433,10044
56433,16524
56433,23825
56433,49172
56433,56432
56433,56498
45541,48761
45541,59625
58061,50675
42141,28537
42141,59190
29090,20150
29090,29087
29090,56361
57765,841
57765,8016
57765,25585
57765,41734
57765,52586
46686,53978
46686,61552
64232,3981
11813,7457
11813,13158
11813,14048
11813,19142
11813,21080
11813,36782
11813,37718
11813,64951
12696,12859
65330,19767
65330,25612
65330,56713
65330,56711
7716,10045
7716,16524
7716,16525
7716,17755
7716,17753
7716,20210
7716,23361
7716,49320
7716,57604
7716,57602
7716,57609
37987,3071
37987,5612
2148,10971
2148,20081
52535,8034
27584,37268
27584,47284
10820,2089
35107,21655
35107,21657
35107,21656
35107,46982
27204,37039
27204,62869
6086,3658
6086,9458
25309,25307
65585,38557
65585,56266
65585,62055
10305,9067
38946,12470
38946,56573
54046,19111
54046,40255
58771,7495
58771,58770
58771,66494
2635,2637
2635,2636
2635,29115
21646,45133
21646,60559
23656,40629
23656,41997
36440,33783
36440,36420
53887,10615
53887,18139
53887,36656
53887,42173
53887,50457
53887,52691
53887,55484
65896,65895
54676,2824
54676,6011
54676,7648
54676,15183
54676,23933
54676,49202
54676,52444
54676,54675
54676,54673
54676,54672
54676,57194
54676,57766
35769,11921
35769,25761
35769,62219
35769,62222
51633,6630
51633,9379
7901,5406
7901,32388
7901,35368
7901,45130
7901,60111
24932,9599
24932,14458
24932,29394
24932,37939
24932,37970
24932,40004
24932,45002
24932,49858
24932,57926
24932,59148
24932,59317
24932,61194
24932,64148
41248,19963
1645,53646
1171,125
1171,126
1171,138
1171,131
1171,133
1171,9680
1171,9677
60039,8133
60039,22327
60039,32300
60039,56061
60039,64497
36679,34363
63188,6840
63188,7489
63188,33344
63188,36224
63188,41458
63188,43380
63188,45262
63188,60005
13289,53926
58066,58522
40399,52952
40399,53406
40399,57303
40399,60061
8938,8937
64400,2149
56519,56518
9075,9073
12588,9319
26213,26212
26213,34655
8363,12157
8363,13502
8363,18001
16395,16394
11554,9890
11554,13355
11554,55017
6689,8355
6689,8651
52886,31440
60926,1046
60926,44701
60926,46217
44254,637
44254,13590
44254,16401
44254,16963
44254,43956
44254,45141
58942,12903
58942,17011
58942,17803
58942,26136
58942,26175
58942,47173
58942,61603
59394,9266
59394,48745
31755,5243
4987,12352
4987,16826
4987,64004
31769,8366
31769,31768
3403,59837
42655,15700
42655,58036
42242,44033
42242,44029
42242,44027
58533,50809
8501,6154
8501,8499
8501,8500
8501,10082
8501,16339
8501,16338
8501,17416
8501,34058
43652,43651
16956,6780
2424,39947
65109,4566
65109,19477
65109,23310
65109,31036
65109,66414
18076,30284
37953,1964
37953,6439
37953,6510
37953,3889
37953,7288
37953,8545
37953,10306
37953,10722
37953,10785
37953,13794
37953,17619
37953,17200
37953,35198
37953,35664
37953,37178
37953,37344
37953,37949
37953,40689
37953,45946
37953,47254
37953,48306
37953,48383
37953,49518
37953,50939
37953,53504
37953,53556
37953,53900
37953,57624
37953,57731
37953,58627
37953,64489
42157,36079
19187,19185
19187,19184
19187,23084
19187,35129
19187,35132
19187,64387
19187,64391
19187,64223
19187,64266
23726,1177
23726,10873
23726,10875
23726,16607
23726,36649
23726,54612
23726,63584
23726,65117
15583,7495
15583,22230
15583,58771
54236,48462
54236,54290
23054,894
23054,898
23054,5913
23054,7555
23054,8773
23054,10517
23054,19838
23054,27980
23054,32468
23054,33056
23054,38159
23054,45149
23054,48015
23054,58131
37598,41299
37598,41298
38931,29936
19423,16513
19423,19421
19423,19422
19423,54223
19423,55389
50027,1457
50027,13875
50027,17775
50027,23314
50027,27198
50027,35994
50027,53204
17614,9854
17614,18344
17614,29476
17614,32057
17614,65330
25723,52527
60331,7956
60331,58794
4363,4966
50415,10286
38163,13259
38163,58396
28454,3477
31492,47116
31492,50030
31492,50250
31492,63153
10678,25997
36354,12554
36354,57008
61444,14777
61444,40604
61444,53938
64011,12473
64011,27241
64011,55555
64011,61402
4457,10674
66242,2014
66242,5020
66242,8803
66242,19905
66242,25543
66242,25541
66242,33127
66242,35108
66242,41854
66242,41978
66242,47537
52906,482
52906,4158
52906,56002
3995,3996
32475,18554
32475,24415
32475,24416
32475,59732
47524,6199
47524,16685
47524,45998
47524,47522
47524,47521
47524,51646
47524,56804
47524,58494
47524,59150
55049,9572
55049,34643
56729,30848
65523,47291
65523,57909
65523,65521
19722,19721
19722,22736
19722,31791
44457,44456
17514,4954
17514,8034
17514,8722
17514,17508
17514,17509
17514,36958
17514,58771
23697,13950
23697,15427
23697,23695
23697,34051
23697,34941
23697,34940
23697,37505
23697,42804
23697,52399
23697,60150
49257,9758
49257,16151
49257,39979
60699,9746
60699,21303
60699,29241
60699,39794
60699,44320
25728,34157
25728,37908
21317,11439
21317,42842
21317,46594
21317,57980
39512,45685
18713,29531
18713,31807
24935,29720
24935,38532
24935,46266
53153,17051
53153,62463
45203,7436
38169,2910
38169,8759
38169,19728
22510,30789
55077,47694
55077,61103
35569,22711
35569,23708
35569,31492
35258,618
35258,19469
35258,52471
35258,58344
2744,17936
2744,19769
2744,22569
2744,24381
2744,26552
2744,33522
2744,39745
2744,53076
2744,50912
2744,62336
2744,64165
7962,25522
36763,3609
36763,27701
36763,57802
36520,12583
36520,26416
36520,31356
36520,58159
7738,31445
7738,49976
21120,10476
21120,16475
21120,62595
22795,23205
32614,8654
32614,40163
5510,18346
5510,58333
5510,58332
53891,51045
10923,10228
10923,12185
10923,35165
10923,44472
10923,49582
5922,6470
5922,9997
5922,10766
5922,19868
5922,30861
5922,42966
5922,58627
5922,61005
5922,62736
61473,6302
61473,15889
61473,26533
61473,32828
61473,44760
61473,44763
61473,61617
59135,26199
44453,28526
44453,44452
44453,57194
48149,55708
22956,10514
22956,22955
65830,21469
65830,36224
65830,47912
65830,66361
65830,65828
65830,65824
712,7310
712,39593
54984,4476
54984,4475
54984,17374
54984,54983
54984,57566
22436,56059
12007,46836
12007,48121
12007,53167
12007,60443
36960,5810
36960,14956
36960,20336
36960,25031
36960,33342
36960,36239
36960,36956
36960,36954
36960,36953
36960,36955
36960,60790
31935,25254
31935,32131
31935,30419
31935,34514
31935,63963
31935,63964
7412,6036
7412,7411
7412,17992
7412,37968
7412,56845
7412,58491
65213,3021
65213,6544
65213,60819
2474,4360
2474,4359
2474,18826
2474,32338
30899,47291
30899,47292
30899,57909
31697,47588
31879,9855
31879,29306
31879,29305
31879,29304
31879,35173
31879,38490
31879,38491
31879,42888
31879,58489
31879,59385
31879,59388
31879,62307
31879,63985
22999,23
22999,20796
22999,24242
22999,27781
25860,15275
25860,35629
25860,47104
25860,55289
4919,4918
4919,45532
21693,3369
21693,17920
21693,21690
35169,18531
60166,1161
60166,1160
60166,1159
60166,35710
60166,36082
60166,37404
60166,60165
60166,60167
55772,4076
55772,15242
55772,19370
55772,25954
55772,48692
55772,52563
46143,26758
46143,26757
46143,26759
43847,27781
5436,4804
5436,8016
5436,8111
5436,11524
5436,23971
5436,27519
5436,27520
5436,33040
5436,36234
5436,38201
5436,41734
5436,41743
5436,41747
5436,43570
5436,58759
5436,59127
5436,60606
53764,34163
53764,45728
62538,3179
62538,31807
62538,31872
62538,54330
21287,23958
21287,24898
21287,28547
31235,3842
31235,28425
31235,31234
6603,32775
6603,51952
39447,18543
46468,29366
46468,40151
46468,44094
46468,51040
46468,62255
46468,65029
37014,2646
58897,10332
58897,21837
58897,26161
58897,44185
58897,54580
58897,58896
24381,64165
28241,133
28241,7052
28241,39268
28241,41086
28241,62752
28241,62746
23330,52589
2682,2681
2682,2680
50780,30281
32213,7956
32213,32204
54547,1163
54547,18156
54547,25576
54547,25575
54547,31131
54547,41623
54547,41618
54547,41625
54547,41628
54547,54544
58444,70
58444,303
58444,3583
58444,4197
58444,9554
58444,9555
58444,18547
58444,24206
58444,45698
58444,58442
58444,58443
47497,47495
7709,5275
7709,9440
7709,13992
7709,16715
7709,18360
7709,21009
7709,25666
7709,45137
7709,45136
7709,53092
7709,50989
7709,62424
7709,62425
29476,18347
29476,18345
29476,29475
29476,56713
29476,56711
29476,59388
45007,3671
45007,18523
45007,45003
45007,45001
45007,45002
45007,45005
45007,59402
45007,59998
45007,59999
45007,60414
45007,60407
45007,63301
45007,63302
50039,43990
50039,59357
25463,24288
10084,4198
10084,19717
10084,26831
10084,39615
10084,45523
10084,51069
55773,11039
55773,11038
55773,18418
55773,35620
13852,27910
13852,34716
13852,65801
26416,2702
26416,7348
26416,7434
26416,8512
26416,58159
26416,58767
31133,1859
31133,3671
31133,13792
31133,31132
31133,33116
31133,42999
31133,44620
31133,49405
31133,59999
31133,61229
31133,61231
54614,26290
54614,51137
32931,56498
19567,3469
19567,28441
35313,8949
35313,34170
2585,333
2585,2583
15811,59819
64509,14613
64509,64510
47978,53955
47978,66439
47978,60578
25660,10521
20810,20809
6762,36
6762,5236
6762,6661
6762,6760
6762,34678
22617,30441
22617,43902
22617,48376
42375,19478
42375,42374
41768,3793
41768,14553
41768,14634
41768,18620
41768,34258
49946,22327
49946,32388
48551,48550
47218,45387
47218,57909
57684,11801
57684,12081
57684,12082
57684,13014
57684,33666
57684,35412
57684,37262
57684,45880
57684,45878
50717,43152
63394,13193
63394,36782
40010,23453
33639,35942
31939,37831
31939,55573
35092,4303
24154,394
24154,24151
12768,9598
12768,33254
12768,33252
12768,59816
16991,29663
16991,37920
20388,20387
20388,20855
20388,24361
20388,59893
20388,59929
5017,4954
5017,5509
5017,7495
5017,8034
5017,17509
5017,22230
5017,51510
27366,43234
18869,5600
18869,15859
18869,25182
18869,56746
18869,62479
65692,1177
65692,26407
65692,36649
65692,49051
34423,28380
34423,29865
27281,1595
27281,27124
27281,45917
27281,56600
27281,63868
27281,64710
15656,30348
51523,47404
49250,29116
49250,64536
54008,34417
54008,48381
1344,7955
1344,47124
1344,58634
32752,5629
32752,7980
32752,8097
32752,19141
32752,25756
32752,29270
32752,33522
32752,49331
32752,50238
32752,52171
32752,54288
62266,53106
7920,1848
7920,22655
62389,41549
62389,56298
975,974
975,47911
1674,1414
1674,7350
1674,17497
1674,18161
1674,22437
1674,33034
1674,53865
1674,54485
1674,66379
1674,66496
13700,5247
13700,42961
2081,288
2081,39750
39801,23958
39801,25949
39801,62709
62660,39247
51037,18547
3562,9470
3562,24784
3562,59845
15088,37844
65470,10597
65470,21303
65470,26123
65470,41650
65470,44320
65470,58827
65470,62699
65470,62696
65470,62702
65470,62701
65470,62695
41843,1674
41843,21488
41843,21494
41843,22437
41843,23933
41843,33344
41843,41739
22652,47958
14283,24762
324,24151
28554,2223
28554,13438
28554,36069
28554,39506
28554,46901
28554,54950
28554,59452
19744,14822
19744,23710
37356,62640
28942,34132
28942,59774
55668,20140
55668,46084
23007,6100
23007,6130
23007,12643
23007,16501
23007,26230
23007,26317
23007,42809
23007,42966
23007,57736
59419,6043
59419,10599
59419,11985
59419,13157
59419,13158
59419,31442
59419,32248
59419,36526
59419,56448
25216,29
25216,24228
25216,58470
46595,27698
46595,46593
46595,46594
46595,65766
20147,20146
20147,62523
20147,64890
43080,2604
43080,22210
43080,22213
43080,35086
43080,37558
43080,43725
43080,61057
61087,66443
21442,29576
46362,27987
46362,42765
46362,46361
46362,62568
46362,65307
59093,8862
59093,34394
59093,34393
59093,39976
59093,48348
36880,57830
26193,18546
26193,18547
26193,18548
26193,24473
26193,45728
26193,45776
16623,30637
16623,53351
21621,10168
21621,59634
42620,8029
42620,21655
65841,38274
65841,45164
65841,65842
39027,17125
39027,20386
39027,34117
39027,45425
49171,5821
49171,14139
49171,23081
49171,20856
49171,20855
49171,56960
49171,64149
49171,64386
49171,64147
49171,64266
61191,7410
61191,10899
61191,10900
61191,19068
61191,35044
61191,39393
61191,42791
61191,52300
61191,54544
61191,54547
61191,56806
61191,56805
45023,13447
54149,42761
4485,5540
30026,3843
168,39116
2020,16123
2020,22570
2020,22856
2020,31103
2020,31636
2020,36990
2020,56831
2020,56832
11359,32570
7010,2402
7010,6567
7010,7595
7010,7701
7010,10486
7010,12076
7010,15809
7010,16787
7010,16786
7010,27338
7010,30780
7010,31264
7010,31846
7010,34022
7010,38374
7010,43715
7010,46476
7010,49208
7010,50046
7010,52278
19245,18459
19245,19517
19245,26730
19245,55436
19245,51421
55581,51866
55581,59216
55959,20837
10437,18624
31150,9348
19885,17224
2404,53649
50291,18025
38595,39309
48989,12770
48989,18154
48989,56037
29925,29924
41276,57191
20142,15
20142,1393
20142,2241
20142,12699
20142,27901
20142,42997
20142,47101
20142,54464
20142,59328
29620,5314
29620,19566
29620,46031
30154,34319
30154,48692
30154,62856
