Paper_Id,Recency,Spec_P,n_ref,n_cite,degree,Cite_per_paper,Auth_collab,P_index_auth,H_index_auth,CiteScore,Percentile,Percent_Cited,SNIP,SJR
1956920,0.0714285714285714,1,3,2,5,4.027777777777778,19.0,14.91665,3.5,0.39,41.0,24.0,0.209,0.108
1956922,0.0714285714285714,0,9,2,11,5.409090909090909,20.0,11.83335,3.0,0.39,41.0,24.0,0.209,0.108
1956923,0.0714285714285714,1,7,0,7,3.6230392156862745,112.0,45.50553333333334,4.333333333333333,0.39,41.0,24.0,0.209,0.108
1956924,0.0769230769230769,1,1,1,2,1.7035353535353537,172.0,10.939966666666669,3.0,0.39,41.0,24.0,0.209,0.108
1956925,0.0769230769230769,1,4,2,6,4.0,2.0,2.0,1.0,0.39,41.0,24.0,0.209,0.108
1956926,0.0769230769230769,0,17,2,19,2.0,2.0,1.0,1.0,0.39,41.0,24.0,0.209,0.108
1956927,0.0769230769230769,0,2,0,2,6.333333333333333,7.0,19.0,1.0,0.39,41.0,24.0,0.209,0.108
1956928,0.0769230769230769,1,10,1,11,2.3,7.0,4.58335,1.5,0.39,41.0,24.0,0.209,0.108
1956929,0.0769230769230769,0,10,0,10,4.666666666666667,1.0,14.0,1.0,0.39,41.0,24.0,0.209,0.108
1956930,0.0769230769230769,1,10,1,11,2.4375,23.0,10.01665,2.5,0.39,41.0,24.0,0.209,0.108
1956931,0.0769230769230769,1,0,2,2,4.978451178451178,134.0,77.08653333333334,5.333333333333333,0.39,41.0,24.0,0.209,0.108
1956932,0.0769230769230769,1,12,1,13,5.983766233766235,93.0,30.555566666666664,5.333333333333333,0.39,41.0,24.0,0.209,0.108
1956933,0.0769230769230769,1,0,2,2,4.6,13.0,15.95,2.0,0.39,41.0,24.0,0.209,0.108
1956935,0.0769230769230769,0,2,4,6,4.0606060606060606,23.0,15.500033333333333,2.0,0.39,41.0,24.0,0.209,0.108
1956936,0.0769230769230769,1,6,0,6,17.03814002089864,63.0,158.16666666666666,7.0,0.39,41.0,24.0,0.209,0.108
1956937,0.0769230769230769,1,7,1,8,0.8333333333333334,8.0,0.3333,1.0,0.39,41.0,24.0,0.209,0.108
1956938,0.0769230769230769,1,4,3,7,2.375,10.0,2.0,1.5,0.39,41.0,24.0,0.209,0.108
1956939,0.0769230769230769,1,5,0,5,0.2666666666666666,16.0,0.4166666666666667,0.3333333333333333,0.39,41.0,24.0,0.209,0.108
1956940,0.0769230769230769,1,1,0,1,13.75,34.0,83.20835,4.0,0.39,41.0,24.0,0.209,0.108
1956941,0.0769230769230769,0,1,1,2,2.0,6.0,0.6667,1.0,0.39,41.0,24.0,0.209,0.108
1956942,0.0769230769230769,1,8,0,8,0.6,11.0,0.5,1.0,0.39,41.0,24.0,0.209,0.108
1956943,0.0769230769230769,1,6,0,6,2.9166666666666665,13.0,15.1667,3.0,0.39,41.0,24.0,0.209,0.108
1956944,0.0833333333333333,1,4,0,4,1.2945054945054946,137.0,9.84668,2.0,0.39,41.0,24.0,0.209,0.108
1956948,0.0833333333333333,1,6,0,6,0.0,0.0,0.0,0.0,0.39,41.0,24.0,0.209,0.108
1956949,0.0833333333333333,1,2,0,2,2.1,13.0,9.75,1.5,0.39,41.0,24.0,0.209,0.108
1956950,0.0833333333333333,1,16,1,17,1.2,6.0,3.1667,2.0,0.39,41.0,24.0,0.209,0.108
1956952,0.0833333333333333,1,6,5,11,6.083333333333333,8.0,8.333333333333334,1.3333333333333333,0.39,41.0,24.0,0.209,0.108
1956953,0.0909090909090909,1,2,1,3,2.0,12.0,0.5,1.0,0.39,41.0,24.0,0.209,0.108
1956954,0.0909090909090909,0,2,0,2,0.0,2.0,0.0,0.0,0.39,41.0,24.0,0.209,0.108
1956955,0.0909090909090909,1,7,1,8,6.528455284552845,61.0,74.4111,5.333333333333333,0.39,41.0,24.0,0.209,0.108
1956957,0.0909090909090909,1,5,2,7,3.0,0.0,3.0,1.0,0.39,41.0,24.0,0.209,0.108
1956958,0.0909090909090909,1,1,4,5,4.3,40.0,1.52,1.2,0.39,41.0,24.0,0.209,0.108
1956959,0.0909090909090909,1,11,1,12,3.791396103896104,93.0,18.416675,3.75,0.39,41.0,24.0,0.209,0.108
1956960,0.0909090909090909,1,7,0,7,2.6785714285714284,22.0,19.25,2.5,0.39,41.0,24.0,0.209,0.108
1956961,0.0909090909090909,0,7,0,7,2.0,13.0,3.0833,1.3333333333333333,0.39,41.0,24.0,0.209,0.108
1956962,0.0909090909090909,1,4,1,5,5.707467532467533,166.0,37.598825000000005,4.0,0.39,41.0,24.0,0.209,0.108
1956963,0.0909090909090909,1,11,3,14,3.3205128205128203,32.0,12.25,3.5,0.39,41.0,24.0,0.209,0.108
1956964,0.0909090909090909,1,2,0,2,0.0,24.0,0.0,0.0,0.39,41.0,24.0,0.209,0.108
1956965,0.0909090909090909,1,10,0,10,2.907407407407408,31.0,10.544433333333332,1.6666666666666667,0.39,41.0,24.0,0.209,0.108
1956966,0.0909090909090909,0,3,0,3,1.119318181818182,62.0,4.388866666666667,2.333333333333333,0.39,41.0,24.0,0.209,0.108
1956967,0.0909090909090909,1,6,1,7,3.0,2.0,1.5,1.0,0.39,41.0,24.0,0.209,0.108
1956968,0.0909090909090909,1,25,0,25,0.8333333333333334,8.0,0.3333,1.0,0.39,41.0,24.0,0.209,0.108
1956969,0.0909090909090909,1,2,1,3,2.418859649122807,41.0,19.916666666666668,2.333333333333333,0.39,41.0,24.0,0.209,0.108
1956970,0.0909090909090909,0,3,0,3,0.75,3.0,0.5,1.0,0.39,41.0,24.0,0.209,0.108
1956971,0.0909090909090909,1,14,1,15,6.142857142857143,11.0,24.6667,4.0,0.39,41.0,24.0,0.209,0.108
1956972,0.0909090909090909,1,5,0,5,1.027089947089947,88.0,8.499966666666667,2.333333333333333,0.39,41.0,24.0,0.209,0.108
1956973,0.0909090909090909,1,8,0,8,2.111111111111111,7.0,16.1667,2.0,0.39,41.0,24.0,0.209,0.108
1956974,0.0909090909090909,1,17,1,18,5.333333333333333,1.0,10.0,2.0,0.39,41.0,24.0,0.209,0.108
1956976,0.1,1,4,1,5,3.0,0.0,3.0,1.0,0.39,41.0,24.0,0.209,0.108
1956977,0.1,1,6,0,6,1.0,6.0,0.3333,1.0,0.39,41.0,24.0,0.209,0.108
1956978,0.1,1,17,1,18,2.25,3.0,2.0,1.0,0.39,41.0,24.0,0.209,0.108
1956979,0.1,1,6,1,7,2.4916666666666667,62.0,11.8889,3.0,0.39,41.0,24.0,0.209,0.108
1956980,0.1,0,4,1,5,2.8472222222222228,67.0,31.46663333333333,3.333333333333333,0.39,41.0,24.0,0.209,0.108
1956981,0.1,0,25,0,25,7.579365079365079,38.0,52.33886666666667,2.6666666666666665,0.39,41.0,24.0,0.209,0.108
1956982,0.1,1,1,1,2,2.095238095238096,27.0,7.444466666666666,1.6666666666666667,0.39,41.0,24.0,0.209,0.108
1956983,0.1,0,9,0,9,0.0,4.0,0.0,0.0,0.39,41.0,24.0,0.209,0.108
1956986,0.1,1,35,2,37,6.473214285714287,148.0,39.33666000000001,3.2,0.39,41.0,24.0,0.209,0.108
1956987,0.1,0,6,0,6,1.619047619047619,42.0,23.2,3.0,0.39,41.0,24.0,0.209,0.108
1956989,0.1,0,11,0,11,2.9087301587301586,40.0,15.944433333333334,2.333333333333333,0.39,41.0,24.0,0.209,0.108
1956990,0.1,1,10,0,10,0.0,8.0,0.0,0.0,0.39,41.0,24.0,0.209,0.108
1956991,0.1,0,5,0,5,3.3110119047619047,56.0,12.1875,2.0,0.39,41.0,24.0,0.209,0.108
1956992,0.1,1,18,0,18,1.0,6.0,0.3333,1.0,0.39,41.0,24.0,0.209,0.108
1956993,0.1,1,3,0,3,0.9041666666666668,52.0,3.083333333333333,1.6666666666666667,0.39,41.0,24.0,0.209,0.108
1957457,0.1666666666666666,1,2,0,2,1.0947342995169085,495.0,11.265716666666664,2.333333333333333,3.2,83.0,76.0,1.868,0.472
1957458,0.1666666666666666,0,2,0,2,1.4038800705467374,411.0,14.539016666666669,2.833333333333333,3.2,83.0,76.0,1.868,0.472
1957459,0.1666666666666666,1,2,0,2,2.6792700729927006,614.0,62.94405,6.0,3.2,83.0,76.0,1.868,0.472
1957461,0.1666666666666666,0,2,0,2,3.686358900395746,5150.0,25.89207272727273,4.363636363636363,3.2,83.0,76.0,1.868,0.472
1957463,0.1666666666666666,0,1,0,1,2.611352404209547,608.0,24.14302857142857,4.428571428571429,3.2,83.0,76.0,1.868,0.472
1957465,0.1666666666666666,1,2,0,2,0.4285714285714285,17.0,0.70835,0.5,3.2,83.0,76.0,1.868,0.472
1957467,0.1666666666666666,1,1,0,1,3.650548075777434,349.0,82.51682,4.8,3.2,83.0,76.0,1.868,0.472
1957468,0.1666666666666666,1,4,0,4,0.3541666666666667,29.0,0.5,0.75,3.2,83.0,76.0,1.868,0.472
1957469,0.1666666666666666,0,5,0,5,0.37004662004662,145.0,1.125,1.0,3.2,83.0,76.0,1.868,0.472
1957470,0.1666666666666666,0,2,0,2,1.017839542676917,563.0,5.238720000000001,2.4,3.2,83.0,76.0,1.868,0.472
1957471,0.1666666666666666,0,3,1,4,2.0471014492753623,115.0,40.33335,3.5,3.2,83.0,76.0,1.868,0.472
1957472,0.1666666666666666,0,3,0,3,1.1512605042016806,45.0,6.0,2.0,3.2,83.0,76.0,1.868,0.472
1957481,0.1666666666666666,1,4,0,4,1.4351851851851851,56.0,6.9055333333333335,2.333333333333333,2.14,77.0,71.0,1.574,0.787
1957482,0.1666666666666666,0,1,0,1,0.1666666666666666,6.0,0.5,0.5,2.14,77.0,71.0,1.574,0.787
1957483,0.1666666666666666,1,1,0,1,0.2777777777777778,18.0,0.54165,0.5,2.14,77.0,71.0,1.574,0.787
1957486,0.1666666666666666,1,1,0,1,2.117647058823529,20.0,22.0,4.0,2.14,77.0,71.0,1.574,0.787
1957487,0.1666666666666666,0,1,0,1,0.5,23.0,0.5166499999999999,1.0,2.14,77.0,71.0,1.574,0.787
1957489,0.1666666666666666,1,2,0,2,0.0,6.0,0.0,0.0,2.14,77.0,71.0,1.574,0.787
1957490,0.1666666666666666,1,1,0,1,0.7166666666666667,86.0,1.8667,1.6666666666666667,2.14,77.0,71.0,1.574,0.787
1957492,0.1666666666666666,0,1,0,1,0.8333333333333334,34.0,0.9761666666666668,1.3333333333333333,2.14,77.0,71.0,1.574,0.787
1957494,0.1666666666666666,0,2,1,3,7.9655172413793105,17.0,122.0667,6.0,2.14,77.0,71.0,1.574,0.787
1957495,0.1666666666666666,0,2,0,2,1.7333333333333334,126.0,12.49445,3.5,2.14,77.0,71.0,1.574,0.787
1957512,0.1666666666666666,0,5,0,5,2.923076923076923,28.0,41.75,5.0,5.11,94.0,85.0,2.16,1.378
1957513,0.1666666666666666,1,2,2,4,2.0,12.0,0.5,1.0,5.11,94.0,85.0,2.16,1.378
1957514,0.1666666666666666,1,2,0,2,2.475155279503105,70.0,42.5,4.5,5.11,94.0,85.0,2.16,1.378
1957516,0.1666666666666666,0,3,0,3,1.2979853479853478,175.0,9.441666666666666,2.0,5.11,94.0,85.0,2.16,1.378
1957517,0.1666666666666666,0,0,1,1,2.9,423.0,34.8738,4.666666666666667,5.11,94.0,85.0,2.16,1.378
1957518,0.1666666666666666,0,5,1,6,5.416666666666667,29.0,4.375,0.75,5.11,94.0,85.0,2.16,1.378
1957519,0.1666666666666666,0,9,1,10,2.847718253968254,669.0,106.864575,6.0,5.11,94.0,85.0,2.16,1.378
1957520,0.1666666666666666,0,4,0,4,0.0,18.0,0.0,0.0,5.11,94.0,85.0,2.16,1.378
1957521,0.1666666666666666,1,8,2,10,3.233333333333333,43.0,7.805533333333334,3.0,5.11,94.0,85.0,2.16,1.378
1957522,0.1666666666666666,1,4,0,4,5.46875,124.0,47.73335,6.5,5.11,94.0,85.0,2.16,1.378
1957523,0.1666666666666666,1,8,1,9,1.1428571428571428,93.0,11.53125,2.25,5.11,94.0,85.0,2.16,1.378
1957768,0.1666666666666666,1,19,0,19,14.285714285714286,15.0,25.5,3.0,4.65,99.0,83.0,2.16,1.656
1957769,0.1666666666666666,1,24,0,24,2.583333333333333,28.0,8.4,3.0,4.65,99.0,83.0,2.16,1.656
1957770,0.1666666666666666,1,6,0,6,4.435714285714286,92.0,17.08335,2.75,4.65,99.0,83.0,2.16,1.656
1957771,0.1666666666666666,0,5,1,6,8.875,8.0,25.33335,1.5,4.65,99.0,83.0,2.16,1.656
1957772,0.1666666666666666,1,1,0,1,0.3347826086956522,66.0,2.51666,0.8,4.65,99.0,83.0,2.16,1.656
1957773,0.1666666666666666,1,2,0,2,2.0476190476190474,55.0,12.183333333333332,2.6666666666666665,4.65,99.0,83.0,2.16,1.656
1957774,0.1666666666666666,1,8,0,8,0.7848888888888889,119.0,4.48778,1.4,4.65,99.0,83.0,2.16,1.656
1957775,0.1666666666666666,0,4,0,4,0.8888888888888888,7.0,3.5,2.0,4.65,99.0,83.0,2.16,1.656
1957776,0.1666666666666666,0,1,0,1,4.14436726064633,209.0,33.18096666666667,3.6666666666666665,4.65,99.0,83.0,2.16,1.656
1957777,0.1666666666666666,1,4,1,5,3.0368421052631582,18.0,32.58335,3.5,4.65,99.0,83.0,2.16,1.656
1957779,0.1666666666666666,0,2,0,2,4.512418300653595,158.0,18.994466666666668,6.0,4.65,99.0,83.0,2.16,1.656
1957780,0.1666666666666666,1,8,0,8,5.0533603512326914,332.0,60.47776666666667,7.0,4.65,99.0,83.0,2.16,1.656
1957781,0.1666666666666666,1,1,0,1,2.75,26.0,20.4167,3.0,4.65,99.0,83.0,2.16,1.656
1957782,0.1666666666666666,1,6,0,6,0.0,6.0,0.0,0.0,4.65,99.0,83.0,2.16,1.656
1957783,0.1666666666666666,1,20,0,20,0.4166666666666667,16.0,0.3777666666666666,0.3333333333333333,4.65,99.0,83.0,2.16,1.656
1957784,0.1666666666666666,0,1,0,1,1.317948717948718,264.0,13.393633333333334,3.333333333333333,4.65,99.0,83.0,2.16,1.656
1957785,0.1666666666666666,1,4,0,4,2.0625,34.0,2.670825,1.0,4.65,99.0,83.0,2.16,1.656
1957786,0.1666666666666666,1,2,0,2,0.5128205128205129,48.0,1.6166666666666665,1.0,4.65,99.0,83.0,2.16,1.656
1957787,0.1666666666666666,1,10,0,10,4.971794871794872,500.0,46.7403,6.0,4.65,99.0,83.0,2.16,1.656
1957788,0.1666666666666666,1,27,0,27,7.569782330345711,241.0,77.05834999999999,6.0,4.65,99.0,83.0,2.16,1.656
1957789,0.1666666666666666,0,3,0,3,0.0,2.0,0.0,0.0,4.65,99.0,83.0,2.16,1.656
1957790,0.1666666666666666,0,1,0,1,1.181818181818182,15.0,35.25,2.5,4.65,99.0,83.0,2.16,1.656
1957791,0.1666666666666666,1,2,0,2,2.549918831168831,218.0,18.9381,3.0,4.65,99.0,83.0,2.16,1.656
1957792,0.1666666666666666,0,1,0,1,2.942583732057416,118.0,23.9111,4.0,4.65,99.0,83.0,2.16,1.656
1957851,0.1111111111111111,0,1,0,1,1.0,6.0,0.3333,1.0,0.45,22.0,35.0,0.313,0.157
1958519,0.1666666666666666,1,1,0,1,0.66,71.0,5.84165,1.5,2.03,72.0,63.0,1.021,0.336
1958520,0.1666666666666666,0,2,0,2,3.2397660818713447,95.0,61.02776666666667,3.0,2.03,72.0,63.0,1.021,0.336
1958521,0.1666666666666666,1,1,0,1,0.0,21.0,0.0,0.0,2.03,72.0,63.0,1.021,0.336
1958523,0.1666666666666666,0,1,7,8,3.060846560846561,144.0,3.52666,1.8,2.03,72.0,63.0,1.021,0.336
1958524,0.1666666666666666,1,0,1,1,2.7587301587301583,72.0,13.246033333333337,2.6666666666666665,2.03,72.0,63.0,1.021,0.336
1958526,0.1666666666666666,1,2,0,2,0.1428571428571428,13.0,0.375,0.5,2.03,72.0,63.0,1.021,0.336
1958527,0.1666666666666666,1,1,0,1,0.9886363636363636,100.0,4.173,2.0,2.03,72.0,63.0,1.021,0.336
1958593,0.1666666666666666,1,1,0,1,2.3827160493827155,309.0,11.836366666666663,3.6666666666666665,1.48,54.0,54.0,0.84,0.322
1958595,0.1666666666666666,1,1,0,1,1.3888888888888886,19.0,2.111133333333333,1.3333333333333333,1.48,54.0,54.0,0.84,0.322
1958596,0.1666666666666666,1,2,0,2,0.2321428571428571,27.0,0.875,1.0,1.48,54.0,54.0,0.84,0.322
1958598,0.1666666666666666,1,1,0,1,2.7885714285714283,56.0,34.63335,4.0,1.48,54.0,54.0,0.84,0.322
1958599,0.1666666666666666,1,1,0,1,1.7187008662467285,801.0,21.4,4.333333333333333,1.48,54.0,54.0,0.84,0.322
1958600,0.1666666666666666,1,1,0,1,0.6068376068376068,109.0,1.1257,1.6666666666666667,1.48,54.0,54.0,0.84,0.322
1958611,0.1666666666666666,0,2,0,2,0.4,34.0,0.16,0.4,3.73,87.0,75.0,1.919,0.698
1958612,0.1666666666666666,1,4,1,5,1.795935025650963,1065.0,28.7531125,4.5,3.73,87.0,75.0,1.919,0.698
1958613,0.1666666666666666,1,1,0,1,0.8889706784443626,212.0,2.908333333333333,1.3333333333333333,3.73,87.0,75.0,1.919,0.698
1958614,0.1666666666666666,1,2,0,2,1.1900584795321638,42.0,7.0,2.0,3.73,87.0,75.0,1.919,0.698
1958615,0.1666666666666666,1,0,1,1,1.928205128205128,228.0,27.86715,4.5,3.73,87.0,75.0,1.919,0.698
1958616,0.1666666666666666,0,0,1,1,4.704545454545454,79.0,234.6167,11.0,3.73,87.0,75.0,1.919,0.698
1958664,0.1666666666666666,0,1,0,1,1.460701754385965,125.0,4.089979999999999,2.2,1.15,86.0,49.0,1.043,0.193
1958666,0.1666666666666666,0,1,0,1,21.764705882352946,32.0,174.9833,8.0,1.15,86.0,49.0,1.043,0.193
1958667,0.1666666666666666,0,1,0,1,3.8987341772151898,182.0,67.30553333333334,5.333333333333333,1.15,86.0,49.0,1.043,0.193
1958669,0.1666666666666666,0,1,0,1,3.4347826086956523,32.0,62.3333,4.0,1.15,86.0,49.0,1.043,0.193
1958672,0.1666666666666666,1,1,0,1,1.7401767945573194,427.0,18.913875,4.25,1.15,86.0,49.0,1.043,0.193
1958706,0.1428571428571428,1,3,0,3,2.7142857142857144,8.0,17.2222,2.0,1.44,74.0,56.0,0.45,0.232
1958707,0.1428571428571428,1,18,0,18,0.0,2.0,0.0,0.0,1.44,74.0,56.0,0.45,0.232
1958708,0.1428571428571428,1,13,2,15,1.5555555555555554,12.0,5.333366666666667,1.3333333333333333,1.44,74.0,56.0,0.45,0.232
1958709,0.1428571428571428,1,7,0,7,0.0,2.0,0.0,0.0,1.44,74.0,56.0,0.45,0.232
1958710,0.1428571428571428,1,7,0,7,11.72930283224401,158.0,290.5504,8.333333333333334,1.44,74.0,56.0,0.45,0.232
1958711,0.1428571428571428,1,2,0,2,0.3333333333333333,22.0,0.75,0.5,1.44,74.0,56.0,0.45,0.232
1958712,0.1428571428571428,1,0,1,1,8.009442724458204,172.0,211.08668000000003,5.8,1.44,74.0,56.0,0.45,0.232
1958713,0.125,1,4,2,6,4.613775510204082,85.0,75.0,4.0,1.44,74.0,56.0,0.45,0.232
1958714,0.125,1,8,0,8,0.8,21.0,1.625,0.5,1.44,74.0,56.0,0.45,0.232
1958715,0.125,1,10,0,10,0.6935483870967742,66.0,8.229175,1.25,1.44,74.0,56.0,0.45,0.232
1958716,0.125,1,12,0,12,0.6428571428571429,13.0,1.5,1.0,1.44,74.0,56.0,0.45,0.232
1958768,0.1666666666666666,1,1,0,1,3.691489361702128,128.0,46.21665,5.0,1.68,74.0,54.0,0.85,0.264
1958769,0.1666666666666666,1,2,0,2,0.5956690368455074,113.0,1.271425,1.5,1.68,74.0,54.0,0.85,0.264
1958770,0.1666666666666666,0,1,0,1,0.8181818181818182,36.0,7.8333,2.0,1.68,74.0,54.0,0.85,0.264
1958772,0.1666666666666666,1,3,0,3,0.8376068376068376,89.0,11.555566666666666,2.333333333333333,1.68,74.0,54.0,0.85,0.264
1958783,0.1666666666666666,0,2,0,2,0.75,34.0,1.9444333333333332,1.3333333333333333,1.95,81.0,63.0,1.324,1.008
1958784,0.1666666666666666,0,3,0,3,0.0,8.0,0.0,0.0,1.95,81.0,63.0,1.324,1.008
1958812,0.1666666666666666,0,10,0,10,0.6666666666666666,6.0,1.3333333333333333,0.3333333333333333,1.11,54.0,47.0,0.688,0.266
1958813,0.1666666666666666,0,7,0,7,0.1666666666666666,18.0,0.166675,0.25,1.11,54.0,47.0,0.688,0.266
1958814,0.1666666666666666,1,2,0,2,0.0,0.0,0.0,0.0,1.11,54.0,47.0,0.688,0.266
1958815,0.1666666666666666,1,7,0,7,0.9841269841269842,50.0,6.8,2.0,1.11,54.0,47.0,0.688,0.266
1958823,0.1666666666666666,1,4,0,4,0.3636363636363636,10.0,2.6667,2.0,1.11,62.0,60.0,0.68,0.225
1958824,0.1666666666666666,0,4,0,4,0.0,2.0,0.0,0.0,1.11,62.0,60.0,0.68,0.225
1958825,0.1666666666666666,1,4,0,4,1.9444444444444449,15.0,2.5,1.0,1.11,62.0,60.0,0.68,0.225
1958826,0.1666666666666666,1,8,0,8,0.0,6.0,0.0,0.0,1.11,62.0,60.0,0.68,0.225
1958827,0.1666666666666666,0,3,0,3,0.0,6.0,0.0,0.0,1.11,62.0,60.0,0.68,0.225
1958828,0.1666666666666666,1,3,0,3,0.2321428571428571,73.0,0.770825,0.75,1.11,62.0,60.0,0.68,0.225
1958829,0.1666666666666666,1,5,1,6,0.5,7.0,1.25,1.0,1.11,62.0,60.0,0.68,0.225
1958830,0.1666666666666666,1,3,0,3,0.0,14.0,0.0,0.0,1.11,62.0,60.0,0.68,0.225
1958839,0.1666666666666666,0,1,0,1,0.15,12.0,1.0,0.5,0.3,10.0,22.0,0.271,0.13
1958840,0.1666666666666666,0,2,0,2,0.0,2.0,0.0,0.0,0.3,10.0,22.0,0.271,0.13
1958841,0.1666666666666666,1,2,0,2,0.4351851851851852,61.0,2.177766666666667,1.3333333333333333,0.3,10.0,22.0,0.271,0.13
1959058,0.1111111111111111,1,10,0,10,0.0,31.0,0.0,0.0,0.87,38.0,54.0,0.681,0.261
1959059,0.1111111111111111,0,9,1,10,0.5952380952380952,16.0,0.4444333333333333,1.0,0.87,38.0,54.0,0.681,0.261
1959060,0.1111111111111111,0,8,0,8,0.0,0.0,0.0,0.0,0.87,38.0,54.0,0.681,0.261
1959062,0.1428571428571428,1,12,0,12,14.041666666666666,25.0,53.02776666666667,1.6666666666666667,0.87,38.0,54.0,0.681,0.261
1959063,0.1428571428571428,1,2,0,2,0.9,6.0,3.0,1.0,0.87,38.0,54.0,0.681,0.261
1959064,0.1428571428571428,0,3,0,3,0.0,0.0,0.0,0.0,0.87,38.0,54.0,0.681,0.261
1959065,0.1428571428571428,1,2,0,2,0.0,0.0,0.0,0.0,0.87,38.0,54.0,0.681,0.261
1959080,0.125,1,1,1,2,2.1666666666666665,19.0,5.666666666666667,1.6666666666666667,0.42,16.0,32.0,0.215,0.15
1959081,0.125,0,13,2,15,2.333333333333333,11.0,1.4166999999999998,1.3333333333333333,0.42,16.0,32.0,0.215,0.15
1959082,0.125,1,7,0,7,3.334401709401709,194.0,41.07776666666667,5.333333333333333,0.42,16.0,32.0,0.215,0.15
1959083,0.125,1,10,4,14,2.523809523809524,137.0,67.2,7.0,0.42,16.0,32.0,0.215,0.15
1959084,0.125,1,5,1,6,2.915833333333333,337.0,44.2278,6.0,0.42,16.0,32.0,0.215,0.15
1959086,0.125,0,5,0,5,0.939099610067352,334.0,15.236499999999998,2.142857142857143,0.42,16.0,32.0,0.215,0.15
1959087,0.125,0,2,1,3,2.092717285288745,625.0,30.3738,4.833333333333333,0.42,16.0,32.0,0.215,0.15
1959088,0.125,1,1,1,2,2.850127665695688,204.0,31.2143,4.333333333333333,0.42,16.0,32.0,0.215,0.15
1959089,0.125,1,0,1,1,2.3308270676691727,60.0,11.07145,3.0,0.42,16.0,32.0,0.215,0.15
1959090,0.125,1,2,1,3,2.6695402298850577,86.0,26.889875,3.0,0.42,16.0,32.0,0.215,0.15
1959091,0.125,1,6,2,8,2.562523977788995,1178.0,77.50764000000001,6.8,0.42,16.0,32.0,0.215,0.15
1959143,0.1111111111111111,1,7,0,7,7.266666666666667,12.0,68.6667,6.0,1.44,74.0,56.0,0.45,0.232
1959144,0.1111111111111111,1,11,0,11,8.559386973180077,73.0,67.89446666666666,4.0,1.44,74.0,56.0,0.45,0.232
1959145,0.1111111111111111,1,14,1,15,2.4,36.0,5.444466666666667,2.333333333333333,1.44,74.0,56.0,0.45,0.232
1959146,0.1111111111111111,0,2,2,4,2.2861519607843137,118.0,20.036325,3.5,1.44,74.0,56.0,0.45,0.232
1959147,0.1111111111111111,0,22,0,22,0.0,15.0,0.0,0.0,1.44,74.0,56.0,0.45,0.232
1959148,0.1111111111111111,1,1,0,1,6.4523809523809526,29.0,106.1,4.0,1.44,74.0,56.0,0.45,0.232
1959149,0.1111111111111111,1,3,0,3,0.0,110.0,0.0,0.0,1.44,74.0,56.0,0.45,0.232
1959150,0.1111111111111111,1,1,0,1,9.882894736842104,53.0,70.370825,3.5,1.44,74.0,56.0,0.45,0.232
1959151,0.1111111111111111,0,27,0,27,6.273809523809524,125.0,166.2083,10.5,1.44,74.0,56.0,0.45,0.232
1959152,0.1111111111111111,0,6,1,7,4.854636591478697,40.0,26.944433333333336,4.0,1.44,74.0,56.0,0.45,0.232
1959153,0.1111111111111111,1,5,0,5,1.263888888888889,33.0,2.6389,1.6666666666666667,1.44,74.0,56.0,0.45,0.232
1959154,0.1111111111111111,1,18,4,22,4.166666666666667,93.0,11.708325,2.5,1.44,74.0,56.0,0.45,0.232
1959155,0.125,1,11,1,12,0.9083333333333332,37.0,1.5,1.0,1.44,74.0,56.0,0.45,0.232
1959156,0.125,1,4,1,5,1.0,6.0,0.3333,1.0,1.44,74.0,56.0,0.45,0.232
1959157,0.125,1,14,0,14,0.0,0.0,0.0,0.0,1.44,74.0,56.0,0.45,0.232
1959158,0.125,1,14,0,14,5.322851153039832,174.0,116.97776666666664,5.0,1.44,74.0,56.0,0.45,0.232
1959182,0.1428571428571428,1,1,0,1,0.0,2.0,0.0,0.0,0.61,37.0,29.0,0.498,0.132
1959183,0.1428571428571428,1,4,0,4,0.0,0.0,0.0,0.0,0.61,37.0,29.0,0.498,0.132
1959184,0.1428571428571428,1,2,0,2,2.2857142857142856,18.0,4.25,1.5,0.61,37.0,29.0,0.498,0.132
1959185,0.1111111111111111,0,6,3,9,7.790849673202615,93.0,128.51113333333333,6.0,0.42,16.0,32.0,0.215,0.15
1959186,0.1111111111111111,1,2,0,2,2.5558230782949884,195.0,84.99446666666667,5.666666666666667,0.42,16.0,32.0,0.215,0.15
1959187,0.1111111111111111,0,5,0,5,1.611111111111111,104.0,19.994433333333333,2.6666666666666665,0.42,16.0,32.0,0.215,0.15
1959188,0.1111111111111111,0,25,3,28,3.269406392694064,100.0,65.52776666666666,4.0,0.42,16.0,32.0,0.215,0.15
1959189,0.1111111111111111,1,5,2,7,10.212105571847507,139.0,101.70667999999998,5.6,0.42,16.0,32.0,0.215,0.15
1959190,0.1111111111111111,1,3,1,4,2.025,63.0,12.916675,2.5,0.42,16.0,32.0,0.215,0.15
1959191,0.1111111111111111,1,8,3,11,7.277777777777779,20.0,16.944466666666667,2.0,0.42,16.0,32.0,0.215,0.15
1959192,0.1111111111111111,1,5,3,8,2.492063492063492,39.0,6.472200000000001,2.0,0.42,16.0,32.0,0.215,0.15
1959193,0.1111111111111111,0,7,1,8,6.678067718315396,147.0,134.33653333333334,7.0,0.42,16.0,32.0,0.215,0.15
1959194,0.1111111111111111,0,1,0,1,3.0441890166028096,403.0,85.18413333333334,7.0,0.42,16.0,32.0,0.215,0.15
